Protein	UniquePeptides	TotalPSMs	Cp1	Cp2	Lf1	Lf2	Mt1	Mt2	Cp1_noPF	Cp2_noPF	Lf1_noPF	Lf2_noPF	Mt1_noPF	Mt2_noPF
AT1G32550.1	1	3	156098136.2	37249537.07	7481582	64394702.77	0	0	156098136.2	37249537.07	0	64394702.77	0	0
AT1G32580.1	3	7	0	0	18675356	2146974.499	473757191.4	235859041.36	0	0	0	0	473757191.4	235859041.36
AT1G32900.1	25	59	2021111096.423	9557029308.29	169052090	671075315.22	670234882.14	777470967.658	1778251773.903	9431145594.15	0	392146376.04	0	0
AT1G32928.1	1	1	0	0	0	0	42106807.86	0	0	0	0	0	42106807.86	0
AT1G32990.1	10	45	10222539893.2	2640812803.85	6526112014	5827207399.29	619188287.97	864860044.02	10222539893.2	1712163842	6462392560	5718398564.3	254291159.67	783040576
AT1G33140.1	11	46	107926642.23	244058421.537	6355050472	6305336904.917	1415929213.43	2826009888.8	23384851.42	33757580.95	6355050472	6300893158.8	1061933528.1	2526952841.9
AT1G33170.1	3	3	0	0	39943284	17293535.34	88565308.84	78747509.5	0	0	20343642	0	88565308.84	0
AT1G33240.1	9	13	18783256.52	6752706.418	15927703.5	23493014.78	947643355.91	880878482.95	0	0	0	0	650713870.35	525486011.55
AT1G33270.1	1	3	15296071.5	11119346.27	21067530	24979114.54	11835315.95	10017327.61	0	11119346.27	21067530	0	11835315.95	0
AT1G33290.1	1	1	10925945.42	0	4720878.5	18239329.17	0	0	10925945.42	0	0	0	0	0
AT1G33330.1	1	1	16184507.51	5564761.477	5472941	8527496.22	16878138.73	16790123.47	16184507.51	0	0	0	0	0
AT1G33490.1	1	1	0	0	107477904	136298251.2	26729293.53	32898575.55	0	0	107477904	0	0	0
AT1G33590.1	18	49	395256670.045	1796857433.368	6222111552	6166435431.04	778549491.48	406924035.28	264850464.26	1398396127.37	6121806448	5176066700.24	203516091.86	0
AT1G33600.1	9	22	353412634.121	876627856.32	1223735948	1625431605.75	90165403.27	392542062.75	0	762612582.16	1126537648	1451691583.2	69623281.51	0
AT1G33610.1	1	1	0	0	285112800	129928022.8	0	0	0	0	285112800	0	0	0
AT1G33680.1	1	1	0	0	9784463	21212855.72	0	0	0	0	0	21212855.72	0	0
AT1G33780.1	3	3	110177663.09	36787352.24	194947804	56154795.7	0	16397638.64	110177663.09	0	21033896	0	0	0
AT1G33810.1	6	23	779940328.66	360368359.16	454886287	480180255.79	356604078.29	113057641.683	555639858.22	360368359.16	264952011	344881636.99	138702475.53	96167322.35
AT1G33990.1	1	1	0	0	23788584	14600691.63	0	0	0	0	23788584	0	0	0
AT1G34000.1	7	36	2783808819	5190894605.7	2473670444	2108951736.09	717757622.2	1019498580.5	2481494254.6	4391218745.6	2281703836	1522664356.3	197068525.6	128930663.4
AT1G34060.1	2	2	7046852862.09	15214995.177	36197972	52816567.3	67705076.43	69442138.4	0	0	0	52816567.3	0	0
AT1G34070.1	1	3	0	408944269.7	266538384	2173208881	516011906.9	917780831.8	0	408944269.7	0	0	516011906.9	917780831.8
AT1G34130.1	3	6	17046106.59	13752804.024	91634042	129497009.72	76508373.69	31274430.59	0	0	23290554	101340013.11	76508373.69	0
AT1G34220.1	2	3	5163759.188	0	146072528	140705354.25	24161401.333	0	0	0	146072528	39771129.65	0	0
AT1G34350.1	1	1	0	0	0	0	51962457.96	77379646.25	0	0	0	0	51962457.96	0
AT1G34360.1	3	6	0	0	0	0	80963267.41	69578040.28	0	0	0	0	80963267.41	69578040.28
AT1G34430.1	12	42	2569707524.44	611740486.94	1096369665	841079782.585	347832200.9	194678119.39	2569707524.44	507256371.65	987263520	626312699.015	44541149.83	0
AT1G34550.1	1	1	0	0	10462989	0	58074672.87	20767749.39	0	0	0	0	58074672.87	0
AT1G34750.1	1	1	0	0	25021748	8304418.276	0	15042146.75	0	0	25021748	0	0	0
AT1G34760.1	1	1	0	0	25339062	0	0	0	0	0	25339062	0	0	0
AT1G35160.1	8	17	15480188.46	301090828.372	1796900668	1438735415.93	357216853.16	312652658.27	0	0	1398803772	1297271497.5	286850531.32	32504869.06
AT1G35340.1	2	2	106731126.41	0	30086325	17532367.04	20086749.75	33511724.29	106731126.41	0	0	0	0	0
AT1G35420.1	9	18	830775686.39	117827045.189	491970830	779116585.49	91335197.455	189361078.694	603623873.59	100880155.55	335831172	387805533.75	0	0
AT1G35580.1	4	5	17498007.01	0	328641520	83429063.98	39423287.36	146661696	0	0	328641520	33195414.05	0	0
AT1G35620.1	8	16	13069076.79	21152147.58	440950372	552462465.69	102623783.47	98348542.99	0	0	413314258	497942673.05	62094565.53	98348542.99
AT1G35680.1	6	25	2804217963.7	681628773.8	1453555790	1349104545.89	281017090.97	285631057.71	2804217963.7	681628773.8	1386827412	1349104545.89	95026364.79	25144236.39
AT1G35720.1	29	112	584929469.412	613447205.38	21144037105.625	22228355401.47	2838497323.1	2967866279.39	376933876.77	399334395.31	18182584641.625	22228355401.47	2074660706.34	1698205035.85
AT1G36160.1	5	7	13974237.25	16076056.12	177543025	177886641.41	60306353.11	136907653.79	0	0	29134693	177886641.41	0	0
AT1G36280.1	1	1	20912819.11	0	0	0	0	0	20912819.11	0	0	0	0	0
AT1G36310.1	3	3	3214038.982	0	84202312	25995865.272	25199197.99	22446198.18	0	0	84202312	0	0	0
AT1G36390.1	6	12	322386387.95	67383761.653	411850842	261603627.92	35388771.287	0	322386387.95	22697514.19	227752426	119101107.69	0	0
AT1G37130.1	4	4	2624728.556	0	292917552	58808480.99	52362546.89	64549120.09	0	0	234629584	41159599.65	0	0
AT1G41830.1	10	18	74270907.434	226677711.04	1147512916	1352192167.71	109756142.36	144964231.6	0	134735388.67	808199372	1125642575.98	0	0
AT1G41880.1	2	5	11318889.1	12691772.29	246786896	325864733.4	292006016.85	265969435.67	0	0	0	0	292006016.85	194423818.3
AT1G42430.1	2	3	19130539.1	38517991.22	29285034	27206934.98	0	0	19130539.1	38517991.22	0	0	0	0
AT1G42480.1	1	1	0	0	14258928	0	10439955.64	0	0	0	14258928	0	0	0
AT1G42550.1	6	9	31404392.74	0	208453174	195775170.44	38465869.75	56166656.902	0	0	98563268	156283346.14	0	0
AT1G42960.1	4	17	1547583662.4	790547273.1	837792486	656724033.94	232196759.07	146266757.83	1547583662.4	458474226	452077416	640765739.93	199291934.13	42011638.83
AT1G42970.1	25	171	71102996559.835	11656815429.677	55734921827.5	92453729633.811	3021100721.358	2777052962.619	71102996559.835	11622499712.787	48804430299.5	92400256220.53	2152928853.697	2475745110.6
AT1G42990.1	1	1	0	12625949.24	302688832	308460157.3	29041901.83	0	0	0	302688832	0	0	0
AT1G43170.1	35	101	627096114.391	651048167.711	14914633652	13518097382.75	5245350085.763	6793081408.43	294044334.94	374534720.79	13746207456	11828033748.14	2136814811.833	3042877778.3
AT1G43190.1	1	1	0	0	46199444	43524148.13	0	12652715.11	0	0	46199444	0	0	0
AT1G43560.1	3	6	612680913.53	120186742.503	1052793408	1442199169.8	0	0	338246421.23	110948061.13	229961536	120276776.8	0	0
AT1G43670.1	14	41	15505684.853	61202175.643	4824033680	5338164491.05	371313978.77	274039614.831	0	0	3507986832	5338164491.05	222103070.51	214535582.73
AT1G43690.1	1	1	0	0	52720876	27341434.1	135133557.7	249275613.4	0	0	0	27341434.1	0	0
AT1G43700.1	1	1	328892204.8	307037857.5	132865584	95331231.2	0	0	0	0	132865584	0	0	0
AT1G43890.1	4	6	17055936.78	54329704.04	310639132	257777802.58	13746071.36	33909802.28	0	34254634.78	244859376	257777802.58	0	0
AT1G44170.1	4	4	0	0	102288920	122866204.8	59106561.72	166534719.61	0	0	46445892	40564518.99	23435961.42	72418113.61
AT1G44446.1	5	7	177325027.088	121533485.61	36795373	11818685.841	62152184.84	48286120.07	142210043.64	121533485.61	0	0	0	0
AT1G44575.1	9	175	57027487695.759	101508605506.014	43378574557.2	59413931177.87	3106682645.61	2374374348.48	57024109973.93	101507254055.07	43378574557.2	59413931177.87	2700153680.11	2138064800.3
AT1G44790.1	1	2	0	0	36091504	21528890.86	11081985.01	0	0	0	36091504	21528890.86	0	0
AT1G44820.1	3	3	0	0	181471204	167677083.23	26751977.76	0	0	0	0	167677083.23	0	0
AT1G44835.1	2	3	0	0	68830246	65594799.71	0	11606238.41	0	0	40664104	65594799.71	0	0
AT1G44920.1	1	1	0	0	1616738.625	0	0	0	0	0	1616738.625	0	0	0
AT1G45000.1	1	2	0	0	77849816	57776622.83	17195329.16	10252704.66	0	0	77849816	57776622.83	0	0
AT1G45145.1	6	10	74716358.41	0	1508309600	658637698.27	124552802.6	160501613.9	0	0	1085866272	586663844.66	0	0
AT1G45201.1	11	28	214153697.41	65432352.934	1284272712.5	2051960195.56	1039427590.023	598694591.483	189115519.72	18145420.864	498818168	1665477080.46	880483068	299122861.61
AT1G45230.1	1	1	45363552.04	9644803.456	93899592	129153607.1	0	0	45363552.04	0	0	0	0	0
AT1G45474.1	9	33	1382682393.985	1435414774.97	925516127	882462695.94	310440273.989	289919091.06	1002554933.98	1243106362.27	908779048	784016768.44	0	0
AT1G45545.1	1	2	0	0	131254600	64713424.2	15031233.85	0	0	0	131254600	64713424.2	0	0
AT1G47128.1	8	27	97798558.348	238425581.0337	5109646096	4820222136.91	684374695.12	490079945.3	0	212365453.4	4829944132	3763731262.81	0	241885193.3
AT1G47200.1	6	11	25216659.299	0	661214036	496851762.76	147313866.558	101951511.28	0	0	576971580	496851762.76	91351079.15	82496891.91
AT1G47260.1	23	97	15002563.131	90581268.214	2202070639	2632091440.54	37875602322.51	41969432815.04	0	0	1341749412	2210463282.93	32883890194.51	40337593122.25
AT1G47278.1	1	3	0	5472160.415	0	0	140297159.6	93748760.69	0	0	0	0	140297159.6	93748760.69
AT1G47420.1	15	54	112942736.44	53835420.98	615503591	829302634.366	17820968521.85	20218043891.22	0	0	234231156	767340114.54	16988891996.85	18110541284.9
AT1G47530.1	2	3	20164125.33	21354222.26	171348464	175917832.05	43828958.43	60490924.72	0	0	171348464	86681784.22	0	0
AT1G47550.1	1	1	0	0	25617216	0	50159313.06	44690916.12	0	0	25617216	0	0	0
AT1G47710.1	4	5	0	0	243442722	352612935.73	32607018.96	77106780.63	0	0	98285120	352612935.73	0	0
AT1G47830.1	2	2	0	0	175512648	131386720.64	63718775.5	42878928.89	0	0	175512648	0	0	0
AT1G48030.1	42	179	302679655.67	219907928.537	6805650229.5	8010984874.534	104792733709.4	76109874379.73	64679441.84	146573666.74	4579386777.5	6671310054.6	104467292202.25	67412609818.1
AT1G48090.1	2	2	0	0	11092377	30607608.33	0	0	0	0	0	30607608.33	0	0
AT1G48200.1	4	5	0	51147232.54	0	8048649.096	317580887.47	338398116.48	0	0	0	0	155504793.3	315237651.63
AT1G48320.1	2	2	0	4184101.861	42639012	12378244.84	178557269.21	125233765.7	0	0	0	0	178557269.21	0
AT1G48350.1	8	31	3455162635.22	755478362.076	3372427100	2761964098.96	499527295.79	726101557.14	3455162635.22	342882401.03	3055139484	2425366492.06	0	0
AT1G48410.1	12	18	86104805.047	235028251.128	467130252.75	469132769.801	373367058.66	416657107.9	0	0	227256502	278820271.17	195541338.58	165470945.81
AT1G48420.1	16	33	411854831.455	171230814.152	1065840118	1556723776.155	1488080846.99	1236881113.81	257064937.03	52771026.91	546168936	1184861265.83	1292020499.95	977413941.82
AT1G48440.1	1	1	2566694.641	0	0	0	22383557.61	0	0	0	0	0	22383557.61	0
AT1G48460.1	4	7	114601110.56	52260970.62	194679286	110890314.95	151603612.37	256332311.46	86618842.29	52260970.62	28021446	37757847.28	0	0
AT1G48520.1	20	42	1104462179.153	206992099.071	1119387103	991010882.68	1351813876.32	1516823620.42	801599229.77	59538336.98	596938660	517453991.32	436027249.48	621777855.52
AT1G48600.1	8	11	12000781.698	13060212.28	1245130564	686328626.83	259781101.87	119421731.64	0	0	852736052	381624865.78	29733644.55	0
AT1G48610.1	21	56	21210354.849	177073954.075	776609693	588012894.77	5518536713.97	4969971071.12	8272599.324	66644354.2	313630416	282580526.1	5257667791.43	4334661637.08
AT1G48620.1	17	40	26078347.646	118217145.654	269141287	313360463.89	3466588704.56	3411752142.78	12376982.91	42461359.69	188434860	98744445.93	2748217999.06	2836721090.98
AT1G48830.1	6	13	103086846.77	116565295.797	1607321782	1814222259.4	716885330.98	447301076.78	0	0	1607321782	1151347858.2	188576447.55	154665301.46
AT1G48850.1	15	38	1243745546.52	719245551.764	1248782723	1419209809.58	170384599.27	379084550.15	1187375033.14	312418913.474	918880802	804632488.68	0	0
AT1G48860.1	4	10	266196672.54	58341797.51	197637060	156930819.1	9239246.587	21526536.64	266196672.54	18181528.85	179822228	116300807.05	0	0
AT1G48900.1	5	5	26162962.524	64403900.331	411692332	113804481.983	61322850.65	64760230.44	0	0	365214076	0	26528976.95	0
AT1G48920.1	10	17	261000197.311	226982723.85	3039153448	2611078944.1	261658255.35	378021492.05	0	196063390.25	2451657218	1907953265.4	0	208208092.55
AT1G48970.1	1	1	0	248441.2537	473307392	597588516.1	0	0	0	0	0	597588516.1	0	0
AT1G49040.1	1	1	12311873.53	9260095.995	93505432	117365612.5	0	0	0	0	0	117365612.5	0	0
AT1G49140.1	5	14	12593726.28	4909250.952	190997295	174068361.78	2667186536.2	2187390872.2	0	0	0	60050608.37	2667186536.2	2187390872.2
AT1G49240.1	1	3	7240317.022	0	1389290112	1049484122	64333949.07	77528668.45	0	0	1389290112	1049484122	64333949.07	0
AT1G49300.1	3	4	0	0	177014844	214128513.36	73727393.08	80651535.45	0	0	43231348	214128513.36	0	0
AT1G49380.1	3	3	84250257.41	49002448.61	0	9844178.855	32727822.21	0	68867639.94	12708790.41	0	0	0	0
AT1G49400.1	2	4	0	0	64484032	53990595.85	322222084.2	385041152.5	0	0	0	0	322222084.2	385041152.5
AT1G49410.1	3	4	0	0	0	14407855.38	672093188.98	881043276.8	0	0	0	0	387289744	881043276.8
AT1G49480.1	1	2	0	6668976.633	34636360	21722181.28	127471423.1	128566416.5	0	0	0	0	127471423.1	128566416.5
AT1G49630.1	2	2	17563981.6	0	13173753	22330001.95	22237406.34	14143438.13	0	0	0	22330001.95	0	14143438.13
AT1G49650.1	5	7	83204587.15	5208647.75	130450704	83862414.373	354764788.78	250367064.23	12262500.54	0	91173154	47138382.53	27937705.89	49182866.37
AT1G49660.1	2	3	0	0	125260360	137922075.34	16387938.69	8143694.119	0	0	125260360	61822698.06	0	0
AT1G49670.1	11	17	0	29680203.529	402567269.5	342814290.626	683585691.173	665136515.39	0	0	137708136	230258113.58	535394775.223	144549667.06
AT1G49750.1	10	28	495739516.96	1669395449.45	3608970224	4468993288.77	184799992.952	382404247.97	263006859.2	1623325295.14	3491626216	3184242779.87	38649934.7	0
AT1G49760.1	10	18	23779816.995	5634828.692	738677420	408559722.199	391586722.51	292453051.056	0	0	572753032	313909171.09	132842253.33	153409412.9
AT1G49780.1	1	8	6358900692	6115427476	456169120	15367283262	29634328946	33984977324	0	6115427476	456169120	15367283262	29634328946	33984977324
AT1G49820.1	5	8	11030095.55	0	187422618	278026727.22	104857714.55	219565175.31	0	0	187422618	142861999.81	0	0
AT1G49970.1	8	24	1524253083.2	425430940.85	1310339043	1040787468.3	1440137183.02	170673411.25	1280195708.7	389025101.31	1233215792	743882897.6	0	0
AT1G49975.1	5	18	470419017.3	889517360.12	176940014	561819156.21	190027938.828	224079138.74	470419017.3	889517360.12	138371927	234254435.55	139511169.5	0
AT1G49980.1	1	1	0	0	104501000	102664787.4	50966584.99	0	0	0	104501000	0	0	0
AT1G50020.1	2	3	95249135.78	138809689.81	0	32950883.373	25657701.55	23294740.62	53132214.41	138809689.81	0	0	0	0
AT1G50140.1	2	2	0	0	28288966	0	29061137.16	28829165.56	0	0	28288966	0	29061137.16	0
AT1G50170.1	1	1	31971900.92	0	21707690	19224155.8	0	0	31971900.92	0	0	0	0	0
AT1G50200.1	27	51	164637072.953	564851950.507	3694072764	4148401463.6	1410749580.53	1256306630.65	0	0	2492860744	3757272434.29	319665186.56	446589398.35
AT1G50240.2	1	2	26947809.19	0	195130144	430900068.9	15834341.87	10702242.88	0	0	195130144	430900068.9	0	0
AT1G50250.1	18	77	3468414181.128	4830986848.59	2102613949	2106537233.468	165105525.58	140453583.68	2828696298.82	4830986848.59	1527534294	1433986344.59	13339435.13	0
AT1G50320.1	4	10	507130518.07	55674241.72	565968658	780220593.32	5894858.403	724172.4044	152483149.57	0	237281336	780220593.32	0	0
AT1G50370.1	3	6	0	0	236924208	132319318.17	0	0	0	0	236924208	132319318.17	0	0
AT1G50380.1	10	13	66026241.831	14115711.8	306570704	450056242.87	184434285.956	236297516.42	0	0	198456322	301061466.68	41870725.2	0
AT1G50430.1	2	4	0	0	52133340	47826681.28	57014420.45	70647423.05	0	0	52133340	0	57014420.45	0
AT1G50450.1	14	34	1167361984.77	1810838319.392	981754232	1149389827.36	167317910.591	128315229.504	809015648.74	1618878616.11	823466782	1034300855.52	0	0
AT1G50460.1	2	3	0	0	9186258	0	158239380.74	168068445.34	0	0	0	0	158239380.74	112492031.1
AT1G50480.1	20	39	432858742.666	603015441.174	2964111024	5405488323.51	520999158.53	815389324.25	9478353.535	0	2275124324	4591190571.21	159718280.59	165921476
AT1G50500.1	1	1	0	0	25011370	53041951.45	0	0	0	0	25011370	0	0	0
AT1G50510.1	1	1	0	2703860.104	30715248	28295962.14	41488514.22	32196089.38	0	0	0	0	41488514.22	0
AT1G50570.1	1	1	0	0	17078086	18523515.36	0	0	0	0	17078086	0	0	0
AT1G50670.1	3	4	0	0	181097032	166753025.57	20373915.89	25921666.4	0	0	116202460	111284262.14	0	0
AT1G50900.1	3	7	333949116.77	13571378.91	141048910	68226531.95	0	0	333949116.77	0	86203374	27027567.75	0	0
AT1G50940.1	17	46	0	200025598.1	307591870	432698933.4	7769409063.15	5780271933.71	0	0	210213196	279323034.54	7184879046.95	5760318743.39
AT1G51060.1	4	7	20148792.55	39409922.43	60130170.375	40826681.26	780778412.31	857857475.06	20148792.55	0	59352643	40826681.26	780778412.31	0
AT1G51100.1	7	9	608535365.17	95872693.46	383204992	649870225.21	64831385.93	45004932.78	570078223.31	0	175144894	211575667	0	0
AT1G51110.1	12	32	2714641605.59	3355000352.7	1583621078	1282158929.806	138661803.75	195530320.12	2086826017.49	3175490694	757014404	755954277.4	0	0
AT1G51160.1	1	2	0	0	34177536	24314452.34	0	34078330.22	0	0	34177536	24314452.34	0	0
AT1G51390.1	6	12	13146912.62	9399683.72	43763540	106618201.71	1701033207.21	1294076280.4	0	0	0	45683512.22	1169515159.61	1213166411.05
AT1G51400.1	3	8	1237814385.17	498661537.11	862154920	608684130.91	830817434.43	481486636.6	1237814385.17	182491721.01	0	112013262.1	125253105.1	370348847.5
AT1G51510.1	2	4	0	0	205783312	117465024.53	10320349.81	5574805.791	0	0	205783312	117465024.53	0	0
AT1G51560.1	2	5	88998562.06	23728024.34	76220012	67028408.39	32935039.14	0	88998562.06	23728024.34	44165852	0	0	0
AT1G51570.1	4	5	263136601.9	52282703.45	548802216	411535341.33	128636257.749	105182346.82	0	52282703.45	75001352	81765821.61	0	0
AT1G51590.1	2	2	0	0	20706458	12606142.43	74005438.64	79284848.92	0	0	0	0	38134450.38	39572378.9
AT1G51610.1	1	1	0	0	0	0	37600554.08	35360807.3	0	0	0	0	37600554.08	0
AT1G51630.1	2	3	0	0	144919664	171117461.5	55693537.77	124097361.54	0	0	144919664	0	35633409.29	37630223.59
AT1G51650.1	10	33	76242159.22	0	464837219.5	559629025.322	24688904930.6	20014684188.2	0	0	292279936	505604001.6	24265879345.2	20014684188.2
AT1G51660.1	5	6	3461365.511	19065311.933	116128222	111726909.32	427618581.7	274993993.72	0	0	0	0	361898985.57	152177155.26
AT1G51680.1	1	1	0	0	42782224	0	0	0	0	0	42782224	0	0	0
AT1G51690.1	2	2	0	0	82767444	76202819.8	0	0	0	0	0	76202819.8	0	0
AT1G51710.1	7	8	0	19563501.064	320049946	280705504.95	24929858.173	61990527.22	0	0	219894018	97509843.81	0	0
AT1G51730.1	1	1	0	0	28147946	34712085.11	0	22392674.94	0	0	28147946	0	0	0
AT1G51760.1	2	2	0	0	143227512	129221380.58	41276033.45	100498073.8	0	0	0	129221380.58	0	0
AT1G51805.1	5	8	14365868.996	0	209940925	168829069.62	55454292.98	107757120.82	0	0	199748824	112653694.07	0	107757120.82
AT1G51980.1	31	116	124497684.255	102991808.3394	4485465893.5	4205971436.579	70749489562.49	77632756531.52	0	41426097.6	3114088334	2625070080.02	65828915711.05	76760461218.87
AT1G52000.1	19	52	111839504.167	114223976.604	2067953666	1510149075.23	1539293045.5	617676157.33	59928754.42	9227999.451	1619814118	1118887449.18	1443718208.8	493569864.71
AT1G52040.1	22	64	332835176.686	387464425.657	1388779099	1290461663.5	2942373592.95	3090092080.21	140358814.97	256590664.88	947425409	546555620.08	2781658130.45	2573444903.25
AT1G52220.1	3	20	2074179624.1	1098066780.2	1868301832	1761115635.7	60150155.94	14581609.866	2074179624.1	1098066780.2	1662891128	1468099952.5	0	0
AT1G52230.1	1	15	44332237.05	147085.1358	138780604.5	126329595.8	0	0	44332237.05	0	138780604.5	126329595.8	0	0
AT1G52340.1	2	2	0	0	101766826	44250898.83	6679347.974	12218072.29	0	0	101766826	0	0	0
AT1G52360.1	4	7	0	5239821.411	268289000	283875278.73	48904996.94	81514379.94	0	0	268289000	206965883.31	0	0
AT1G52370.1	1	1	0	0	0	0	38886228.93	31451001.66	0	0	0	0	38886228.93	0
AT1G52380.1	3	4	0	0	95450364	134186574.63	147089620.9	230501132.5	0	0	29939852	134186574.63	0	0
AT1G52400.1	32	120	4224383989.3526	3733973432.53	4970483767	6899948783.47	25748183953.26	33043401817.76	1980035488.75	2669246024.08	3476617235	5420643718.65	21848153401.56	29973808031.33
AT1G52410.1	25	55	297506346.734	213389088.467	2527917173.5	2900981026.35	340131855.329	92119643.383	50197956.697	89905347.617	1693199417	2540990971.9	0	0
AT1G52420.1	1	1	0	0	0	0	66604319.19	55432202.1	0	0	0	0	66604319.19	0
AT1G52510.1	10	30	2101806735.35	1121157539.28	1438699284	1965033788.35	321197675.65	59104620.11	1925416275.35	879320069.76	914582864	1547200277.1	60746858.92	0
AT1G52590.1	2	3	35360520.028	38149979.453	0	0	0	0	26713511.25	38149979.453	0	0	0	0
AT1G52600.1	4	10	0	0	164751690	223884359.31	104167492.35	72446904.11	0	0	132897814	223884359.31	88437245.82	34697750.36
AT1G52670.1	2	6	256602969.86	54119048.78	173161448	73939025.42	13909469.67	11683952.62	208300739.8	54119048.78	122792356	0	0	0
AT1G52730.1	4	5	0	0	256882368	182286153.67	29742794.46	52318505.85	0	0	114162936	182286153.67	0	0
AT1G52740.1	4	18	3203778.09	2508563.017	30376998.25	23585020.6729	1849335431.13	844987810.723	0	0	0	0	1849335431.13	844987810.723
AT1G52760.1	3	6	3181349.436	32210919.51	229502008	164567895.86	207258711.38	354397952.56	0	32210919.51	229502008	91472783.92	0	305046693.9
AT1G52780.1	5	7	0	15723302.18	39732252	24048567.7	230229807.99	214557604.18	0	0	31076074	0	189935599.55	93082870.98
AT1G52870.1	1	1	0	9240083.682	0	0	0	0	0	9240083.682	0	0	0	0
AT1G53000.1	18	45	140468564.58	146624191.33	1019207488	726806579.61	7532193915.35	7064795342.62	0	0	186828344	83069504.95	7295343808.15	6601392145.02
AT1G53070.1	4	5	0	0	209898210	173947783.7	43379459.48	8493820.403	0	0	114822484	124188151.05	0	0
AT1G53120.1	2	2	20706469.77	0	9009163	10125906.37	64459983.03	60277630.7	12112266.61	0	0	0	0	25815730.08
AT1G53210.1	11	28	37050513.433	39656333.182	2907165744	2626596316.35	924505024	844946076.63	15685703.87	8909542.42	1956802672	1428290471.34	663547544.01	405248534.14
AT1G53240.1	16	75	147050513.58	152092238.1711	3301295525.5	3743372266.452	63022052823.475	52654728958.9	87249788.93	52608262.58	3201649632	3587669138.37	63022052823.475	51960679294.8
AT1G53280.1	6	17	653343352.71	207970219.81	1306781140	1932140333.84	57933280.728	43954045.46	346227236.97	189467634.12	1306781140	1927045564.45	0	16302311.1
AT1G53310.1	18	32	172778715.573	31780394.54	2311898143	2182349749.832	245011410.188	459601656.72	0	0	1341941187	1837606648.6	69223195.13	48072476.52
AT1G53400.1	1	2	0	0	21730258	26200824.19	11918322.78	0	0	0	21730258	26200824.19	0	0
AT1G53430.1	2	3	3618893.877	1980309.45	42966446	37092166.18	12026365.36	12370930.06	0	0	0	14167158.73	12026365.36	12370930.06
AT1G53440.1	1	1	0	0	0	0	19533151.65	0	0	0	0	0	19533151.65	0
